@relation vehicle_EM-weka.filters.unsupervised.instance.Resample-S1-Z30.0-no-replacement

@attribute CLUSTER1DIST numeric
@attribute CLUSTER2DIST numeric
@attribute CLUSTER3DIST numeric
@attribute CLUSTER4DIST numeric
@attribute Class {van,saab,bus,opel}

@data
59.940899,56.220675,174.538226,446.49955,opel
55.557281,49.89792,173.409196,447.385898,van
130.38377,167.112,46.747814,275.087257,saab
135.261315,166.424485,28.963991,265.138308,saab
114.758404,151.074438,49.246831,293.056559,bus
130.339865,164.004979,28.415551,269.84315,bus
39.124369,68.446922,98.724246,368.991472,saab
180.962716,215.32831,74.865563,224.354292,saab
35.875962,57.177648,117.95914,391.428885,van
468.979615,497.337729,350.201918,80.218639,opel
90.718119,119.221156,45.198944,310.294738,van
110.173198,148.913298,61.474859,306.102176,bus
82.932543,112.461972,54.051492,322.115331,bus
63.012975,97.678752,65.288423,337.481465,bus
43.180887,54.669672,101.125965,371.72297,bus
87.122661,110.344395,49.658934,314.481462,saab
461.682574,488.367659,343.471317,71.823155,opel
152.204923,187.621846,45.276934,251.689563,bus
53.316133,93.227468,94.984956,360.866289,saab
59.480567,46.743154,174.110878,447.390389,van
56.405734,64.812991,93.614021,360.515989,bus
40.901763,78.563011,107.695962,376.361226,saab
44.62323,39.124438,159.408271,432.109312,van
75.988548,93.779525,71.709123,334.176825,van
78.646745,105.368825,56.407561,324.413822,van
39.349819,55.763356,148.548985,422.236349,van
168.190495,196.083417,52.924572,230.237921,saab
609.815915,632.756976,493.535811,223.508036,bus
125.021655,158.08382,32.343203,276.326335,saab
651.890267,676.193578,534.015778,259.930557,bus
97.88875,119.893105,48.320931,307.050663,opel
27.241597,65.466519,97.08639,371.505627,van
71.618142,41.913521,185.787823,457.610377,van
40.016052,55.233805,101.883942,371.104408,opel
77.61408,93.019524,74.114128,334.558598,van
225.115935,255.951385,107.943588,173.007345,saab
31.609338,35.029112,123.199711,393.398034,saab
75.450053,92.99448,71.548583,333.99391,van
16.865362,52.822717,108.941008,383.123363,bus
45.209862,42.731025,118.043512,386.266526,saab
325.018585,353.698108,206.130855,74.586332,saab
29.723432,40.85081,120.69531,393.433371,saab
535.610243,560.284248,418.331341,145.342937,bus
118.54506,91.366865,236.580994,509.687023,van
416.349764,444.763225,297.99288,30.790206,saab
132.969186,106.126613,250.794966,523.181809,saab
58.675121,88.419093,65.366205,338.524213,bus
56.759748,52.904,173.607357,447.272573,opel
58.897144,58.762594,105.514981,369.299184,bus
29.482629,52.577855,114.208986,388.207202,bus
85.275708,60.948108,202.417945,474.677332,opel
124.725184,157.824496,38.24542,276.701844,saab
35.880887,71.582515,107.53174,378.35928,van
82.865772,100.825387,65.708549,326.640572,van
46.246576,87.194864,80.915224,354.22144,van
93.235125,131.710534,54.197105,312.911498,bus
348.629119,376.086882,229.801364,49.15312,saab
361.079794,389.053412,242.087829,57.2704,saab
73.484292,82.406608,88.832478,347.94911,van
358.290136,385.878264,240.244276,42.014526,opel
588.423915,611.718269,471.666991,200.83567,bus
131.502872,97.898212,246.908753,517.531125,van
91.007258,126.519536,56.699511,313.758598,opel
24.273809,55.10265,101.743385,375.63601,bus
435.878489,461.298744,319.623596,59.54334,opel
66.743933,59.766844,113.088321,372.75602,bus
230.260345,260.263107,111.730698,169.605089,bus
31.465763,54.999928,101.850362,373.309404,van
189.606928,220.271272,78.428928,211.923747,saab
284.592616,314.057138,165.498292,114.831037,opel
335.957021,363.906718,218.998178,64.922962,opel
360.593575,386.390017,242.816928,42.981407,opel
58.518939,85.954908,69.527993,341.917229,van
46.000481,47.433333,110.085823,376.898086,opel
437.728042,462.760271,320.824998,58.456929,opel
69.046082,107.237555,78.787626,341.911028,saab
309.498899,340.597288,192.790941,98.977368,opel
51.802307,42.670459,167.0182,441.280249,van
88.200797,118.20262,46.672668,315.016232,van
123.662044,91.45267,239.569519,510.740304,opel
28.77654,49.988123,120.38612,394.533906,bus
412.67482,441.913464,293.734801,41.246873,saab
72.644281,100.227508,58.849591,328.986192,van
82.873025,97.020063,73.641967,330.729579,van
125.224419,154.458628,23.949329,274.212683,opel
534.601274,557.840764,417.746485,148.686574,bus
714.003587,739.710027,595.456153,320.808398,bus
151.736004,185.155444,54.339574,254.636278,bus
84.052192,99.031444,67.867597,325.668217,van
77.257336,115.066644,55.840171,326.208604,bus
66.197577,97.096617,60.45075,332.032159,van
41.863316,23.972519,144.987552,414.956784,opel
159.616537,194.863806,58.360599,246.751529,opel
50.338824,50.857291,107.189985,373.919536,bus
57.340192,82.545704,78.930982,348.964526,saab
107.712954,90.527144,226.635978,500.656862,van
103.927729,81.765849,222.168904,495.053505,opel
54.418067,39.555117,123.796145,388.366602,bus
67.728459,105.636305,66.447356,335.783331,opel
362.286821,387.252153,244.986161,45.011249,saab
73.966944,39.43655,184.530682,454.935785,opel
34.036231,71.222375,89.453758,364.581778,bus
55.820423,55.280342,105.847526,369.790164,bus
119.961629,153.956587,21.826057,278.756033,saab
149.374541,186.370142,63.983437,264.421011,opel
229.145315,256.908173,114.001204,182.216271,saab
71.478944,57.75117,121.571456,379.181177,bus
40.643696,38.663521,152.996919,425.040571,opel
37.116299,40.741474,148.191287,420.15304,van
277.5183,308.618706,159.054778,122.643079,opel
349.31751,376.566903,232.91126,57.064085,opel
428.730369,455.422411,309.896278,52.491094,opel
50.400115,41.040191,118.240553,384.180965,bus
39.520208,38.004977,144.787156,417.772112,van
37.349455,55.594204,108.396699,378.153099,saab
416.290351,444.811242,297.043113,37.883046,saab
75.610589,82.366668,92.039898,348.036799,van
395.18769,423.867642,276.280429,30.005322,opel
32.6458,57.460926,100.245587,373.361373,bus
64.358683,51.46468,181.606798,456.338966,van
348.231979,376.864737,230.496884,53.834862,saab
52.136956,69.149695,86.386466,356.131565,saab
288.030944,317.806103,169.146769,109.981047,saab
65.960919,101.929706,60.711104,333.377311,van
216.635536,249.79744,105.57188,190.328668,opel
40.554882,45.922272,114.185219,384.710753,bus
158.92811,191.457561,48.923325,241.182098,saab
105.244675,135.582406,115.633485,366.923293,van
56.689818,52.994557,109.751751,373.357177,bus
55.781983,47.814201,115.437052,379.220651,bus
481.942213,507.516776,363.610998,89.83887,bus
355.492285,385.039453,237.311968,50.350914,saab
11.436758,45.076538,118.148442,392.670049,van
423.326252,450.294005,304.984025,31.326541,saab
185.126123,210.994006,74.266081,222.319915,saab
173.431781,204.425766,69.513275,233.393188,opel
112.981682,77.775668,227.470056,498.115191,van
410.362257,437.432507,291.946003,23.358698,saab
401.926865,429.091175,283.835867,17.620765,saab
85.447541,53.415083,201.084898,472.574377,van
61.595287,51.633197,117.999466,379.800017,bus
187.096702,217.927722,71.480924,215.177818,bus
56.476491,18.61333,162.425035,432.595721,van
439.227897,466.063786,320.920653,49.352351,opel
42.645467,58.821891,156.554255,429.458267,van
26.679839,57.735946,115.66647,388.818492,van
65.412452,104.272701,66.461849,337.519534,bus
71.070862,93.249201,65.273801,332.388002,van
65.445758,58.460574,179.967426,453.505349,van
146.174538,174.530399,37.403224,253.680226,opel
212.968939,243.308649,95.785482,184.988161,saab
51.679137,84.263949,84.28197,355.786761,bus
377.437378,402.032557,261.460916,46.894468,opel
390.41152,415.208709,274.228399,45.278016,bus
75.282622,104.474036,55.59939,324.994865,van
239.295362,270.646361,120.755063,161.101956,saab
36.188946,62.764854,145.665528,418.697786,van
18.544202,53.226051,119.152754,393.928939,van
33.930524,61.285971,117.127039,390.142789,bus
54.340144,76.457301,77.574945,348.782132,opel
14.258612,52.681117,115.958454,390.407462,van
369.086003,396.132149,250.327869,48.539767,saab
38.846393,78.983834,86.288615,360.758477,bus
255.555425,285.473256,137.591007,143.281034,saab
36.336183,42.10106,121.531523,390.469518,saab
48.781735,79.979962,85.582572,358.117324,bus
51.675095,60.440816,98.915815,366.113391,bus
49.544566,42.807715,115.543836,381.677304,bus
26.556559,67.38392,99.270077,373.10899,bus
49.559367,36.301802,122.791075,389.121408,bus
440.063126,468.430173,321.883438,53.743649,opel
117.243949,155.11128,47.033904,289.621751,saab
421.114024,448.65752,302.471881,31.043198,saab
71.641217,108.89524,81.998311,343.45236,saab
370.524478,398.618481,253.240561,38.268869,opel
118.563823,86.691577,234.800018,506.799158,van
80.319227,95.916918,74.203014,333.16385,van
108.384407,134.787455,28.943157,291.355452,saab
422.01753,448.460587,304.176695,34.935205,saab
47.040634,67.612968,89.38432,361.657483,bus
437.192985,463.5614,319.797875,50.924831,opel
27.964499,44.381704,128.314501,402.044551,bus
89.430258,127.239439,57.627354,318.168167,saab
76.70467,43.163344,186.466669,455.486189,van
72.748481,84.341522,88.324266,348.751434,van
84.106983,44.078215,194.07711,463.517552,van
94.593431,73.891279,211.454767,483.329382,opel
147.221037,116.387262,263.37689,533.991846,opel
423.865671,448.923474,306.860064,46.490104,opel
78.474261,40.652555,188.104805,457.647976,van
36.237942,45.028598,117.112672,389.100039,bus
83.92199,111.754863,49.708226,317.05987,opel
48.422357,52.702278,108.420459,375.815857,bus
29.38275,71.599044,97.0205,371.292512,bus
58.410309,96.718865,69.14048,340.990421,saab
292.996586,324.055032,177.121176,113.818073,saab
28.275605,52.510847,120.141395,394.44752,van
28.98196,67.5013,103.552893,377.378685,bus
394.374656,420.830543,275.771403,21.286098,saab
309.665834,340.563872,191.863067,94.165393,saab
62.8879,59.417919,108.281349,370.059469,bus
93.255844,65.905243,210.311635,483.025068,saab
167.724104,200.833397,57.447541,233.037439,opel
424.236627,451.666047,305.297291,36.365909,opel
388.132503,417.558456,269.319189,40.553212,saab
43.220077,32.33582,127.01662,394.889857,saab
435.324501,462.171579,316.989581,46.357027,opel
127.587676,95.049262,243.604738,514.879666,van
81.391951,112.089374,46.353105,316.580841,saab
97.785986,128.864211,26.857106,299.080214,opel
34.436057,57.158839,103.256255,375.948131,van
55.323408,57.349372,103.209637,367.790276,bus
64.38468,73.255773,101.692959,365.405991,van
124.864849,93.117408,241.234042,512.960831,van
54.344761,24.447611,164.538942,435.342549,opel
243.695397,273.650106,125.565601,161.558983,saab
384.648016,410.412422,267.000185,26.542765,saab
395.800397,424.708441,276.896317,29.567434,opel
101.394528,87.001075,219.582908,492.348006,saab
378.384635,407.058241,262.036467,51.411214,opel
87.958848,47.694359,196.799423,465.49924,van
26.526975,60.246785,101.2804,375.291902,saab
265.911366,296.93197,150.046267,136.713196,saab
104.979287,137.047273,33.884376,296.702361,bus
59.456046,44.634557,123.152921,385.118379,bus
50.495,18.01066,161.77364,433.689614,saab
379.531003,406.640663,260.733084,26.306614,bus
239.666773,268.363734,121.172476,158.415242,bus
57.649684,76.60798,86.111071,355.171032,bus
469.229754,496.368246,351.034867,78.010339,opel
154.100559,183.863614,46.091296,244.000575,saab
244.93955,275.760133,127.005139,157.293014,opel
62.663652,88.220513,70.889157,342.033856,van
87.11125,52.758189,200.992665,471.48401,saab
79.66804,94.736466,73.090377,332.580494,van
671.80113,695.899101,554.94003,282.237294,bus
38.956253,29.580711,137.272336,408.764431,van
344.830309,375.186657,227.868877,67.193246,saab
422.402361,450.191446,303.191151,36.992147,saab
77.689071,51.785848,193.539728,466.10551,opel
80.71474,117.612789,51.526868,321.449585,bus
27.873056,57.588011,105.104442,378.683065,bus
418.073902,443.57436,300.267862,32.216262,opel
115.556476,94.608215,234.594148,507.358959,van
85.205726,108.240241,57.826431,321.210378,van
417.110228,444.369118,298.65165,31.220031,saab
352.775974,377.446451,236.03907,55.654196,saab
309.758291,339.963403,191.675892,92.728557,opel
286.624625,314.110649,168.127703,113.236394,saab
649.025712,674.379285,530.488362,256.749253,bus
342.534492,372.210038,224.034258,70.717522,bus
234.826473,261.430441,122.622371,168.417355,bus
121.212808,153.945469,36.379672,285.342793,bus
